log_id,timestamp,ip,country,method,endpoint,status_code,response_size,user_agent,referer,is_bot
56b21586-c39b-4bd6-b4ba-9242680e4274,2026-05-13T10:32:00.740000,192.168.2.180,FR,GET,/api/users,404,948,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://github.com,False
518a2992-4abe-41a4-a9ba-dd5cebc2a21c,2026-05-13T10:32:00.860000,172.16.0.251,DE,POST,/login,200,42582,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,-,False
322cdfcc-9439-4fe4-a4b6-723ec137e63a,2026-05-13T10:32:00.507000,192.168.3.152,CA,POST,/home,200,44947,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://github.com,False
dda4f92c-4774-4d6a-8a02-da37b80eb613,2026-05-13T10:33:00.524000,172.16.0.98,DE,GET,/login,200,4991,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,-,False
f912cfb5-c8d6-4bdc-a4a6-e6c874538ae3,2026-05-13T10:33:00.480000,10.0.0.53,GB,GET,/api/products,200,27355,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://github.com,False
387695b8-982f-4aa2-be3b-7bcf235e20f7,2026-05-13T10:33:00.110000,172.16.0.124,DE,PUT,/cart,200,47465,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://github.com,False
d3b9bda0-3434-4dfc-b5e8-045e561e040b,2026-05-13T10:33:00.461000,172.16.0.177,DE,GET,/cart,200,16006,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
ecbd5ab7-5180-4a86-9337-d21d54f0e9b0,2026-05-13T10:34:00.529000,10.0.0.86,GB,GET,/cart,200,9026,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://google.com,False
47de9ec5-1b73-4152-9ada-79a38c28cb3d,2026-05-13T10:34:00.154000,192.168.1.196,US,DELETE,/api/users,200,29066,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://google.com,False
4ac8f69e-f320-44bb-a6ab-3ac17c2e2353,2026-05-13T10:34:00.724000,172.16.0.22,DE,GET,/search,200,30581,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://google.com,False
e34c7baf-7dab-465a-ad0b-9a1ee56c7979,2026-05-13T10:35:00.823000,10.0.0.156,GB,GET,/logout,200,19616,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://github.com,False
94f9f893-f79e-4911-9c54-e2862779f44e,2026-05-13T10:35:00.670000,192.168.2.142,FR,GET,/api/orders?page=2,200,8501,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://github.com,False
b9536c60-027f-4d6e-8aea-f13ebc2f9fa6,2026-05-13T10:35:00.253000,10.0.0.207,GB,GET,/api/users,404,1346,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
c8b605f9-488e-4f73-bd2a-e23f6a067322,2026-05-13T10:35:00.729000,192.168.2.138,FR,GET,/products,200,34776,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://google.com,False
946648b1-ce47-49f7-a568-c207b39484ec,2026-05-13T10:35:00.998000,10.1.0.112,JP,GET,/checkout?page=6,200,31959,Mozilla/5.0 (compatible; Googlebot/2.1),https://google.com,True
8eed0762-74e1-4388-9d00-cbc78a644afb,2026-05-13T10:36:00.982000,10.0.0.146,GB,PUT,/api/products?limit=25,200,18266,curl/7.68.0,https://github.com,False
b2abb465-574c-4b03-8906-4e58bbd2cec2,2026-05-13T10:36:00.668000,172.16.0.217,DE,GET,/api/products,200,8854,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://github.com,False
393a66fc-71c1-44c0-a791-a5aa6e32741b,2026-05-13T10:36:00.660000,192.168.1.100,US,DELETE,/api/orders,400,1205,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://github.com,False
a6285876-3c85-4f7c-8335-9859582dd0a3,2026-05-13T10:36:00.754000,10.0.0.57,GB,PUT,/checkout?limit=25,201,40289,curl/7.68.0,https://github.com,False
dee7961a-2dcc-4a36-b2ef-e2580797913a,2026-05-13T10:36:00.736000,192.168.2.81,FR,POST,/products,200,8848,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://github.com,False
71c7e245-e5b5-4a02-845d-6ba2d5f86fa8,2026-05-13T10:37:00.504000,10.0.0.30,GB,GET,/api/users,200,45403,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://google.com,False
a6dcf2bf-ec45-4967-9e4a-a5e6ae8aa148,2026-05-13T10:37:00.198000,10.0.0.197,GB,POST,/api/products,200,4277,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,-,False
abe872fc-95de-4cf1-903b-9c4a95d3f697,2026-05-13T10:37:00.539000,172.16.0.107,DE,GET,/api/products,200,24632,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
7d9f54cc-cddc-4f39-a600-c27dae9c2b2e,2026-05-13T10:38:00.375000,192.168.1.118,US,GET,/api/products,200,29489,curl/7.68.0,https://github.com,False
964a5b76-82d4-4c2d-a4a1-c53bc6441ba5,2026-05-13T10:38:00.791000,172.16.0.86,DE,GET,/search,200,12481,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://google.com,False
6939a69f-06e9-426f-8486-963e9f7eb21d,2026-05-13T10:38:00.494000,10.0.0.223,GB,POST,/cart,200,10255,Mozilla/5.0 (compatible; Googlebot/2.1),https://github.com,True
e56a75b0-4e49-4aab-b048-327967f6ae84,2026-05-13T10:38:00.825000,192.168.3.82,CA,GET,/checkout,200,38324,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://google.com,False
7a54991c-6db7-4a81-9c1c-445f901ef4f0,2026-05-13T10:39:00.189000,172.16.0.230,DE,POST,/products,200,19356,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://github.com,False
780646c9-9e59-4cf5-93a4-a3e2a1d6d615,2026-05-13T10:39:00.138000,10.0.0.205,GB,GET,/api/orders,200,15599,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,-,False
81a4b7b8-546b-45ee-83d4-5ca10c3b1c45,2026-05-13T10:39:00.517000,172.16.0.252,DE,GET,/api/users,200,45581,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://google.com,False
99daf058-f64c-4bfe-9f9f-101df7324a75,2026-05-13T10:39:00.257000,192.168.2.70,FR,GET,/cart,201,28441,curl/7.68.0,https://github.com,False
72eb235b-be16-4cad-aedd-5d5fe0276b9e,2026-05-13T10:39:00.615000,10.1.0.226,JP,GET,/products,200,41831,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://google.com,False
f8c2275b-49ba-44c3-bc35-4e5f20b7dd35,2026-05-13T10:39:00.972000,192.168.1.239,US,GET,/login,200,46909,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,-,False
b755f1b6-396b-492a-8806-8f1535040510,2026-05-13T10:40:00.032000,10.0.0.1,GB,GET,/api/users,200,40978,curl/7.68.0,-,False
f194b5ce-92e6-4be7-b62b-ac0cc30e140f,2026-05-13T10:40:00.284000,192.168.1.30,US,GET,/logout,200,31048,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
8fa03d7c-7845-4e93-a89f-c1d00c6de43c,2026-05-13T10:40:00.878000,192.168.1.244,US,GET,/logout?limit=10,404,971,Mozilla/5.0 (compatible; Googlebot/2.1),https://github.com,True
ce81f3c0-d4c7-404f-93b1-6b7c6a528506,2026-05-13T10:40:00.166000,192.168.1.76,US,GET,/products,200,9523,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://github.com,False
9976c1c9-cba4-4999-96b8-9473ba65475b,2026-05-13T10:40:00.133000,192.168.3.26,CA,GET,/checkout,200,17452,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://github.com,False
6265fea3-9aa3-4a7d-bf4d-0c94750541fc,2026-05-13T10:40:00.607000,10.1.0.35,JP,GET,/login,200,34294,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://google.com,False
4f9de7d7-7875-4437-88ed-5d3856fa89c2,2026-05-13T10:40:00.274000,10.1.0.16,JP,POST,/home,500,1320,Mozilla/5.0 (compatible; Googlebot/2.1),-,True
c083d91e-2f63-41a2-a029-c85c1fb9b132,2026-05-13T10:41:00.123000,10.1.0.168,JP,POST,/api/orders,200,48580,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://google.com,False
f559f689-3b75-4d4a-a1f2-ade01005ee64,2026-05-13T10:41:00.904000,192.168.3.53,CA,GET,/api/users?page=6,200,35752,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://github.com,False
d169d978-cfd1-4266-9541-a9fa1668e301,2026-05-13T10:41:00.678000,192.168.1.11,US,GET,/api/users,200,40198,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://google.com,False
55c49d1f-0ce4-4b87-bdad-65ef04397f2f,2026-05-13T10:41:00.420000,10.1.0.119,JP,GET,/logout,404,1802,Mozilla/5.0 (compatible; Googlebot/2.1),https://github.com,True
4a5cfbc4-056f-47e9-8a1b-735bb8a0fe6e,2026-05-13T10:41:00.350000,192.168.3.231,CA,GET,/api/users,200,38849,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,-,False
f0f024d0-e4e1-4d58-b282-530b0fb18d16,2026-05-13T10:41:00.347000,10.1.0.96,JP,GET,/logout,200,25134,Mozilla/5.0 (compatible; Googlebot/2.1),https://github.com,True
a23a3b03-3db2-4c91-baae-78d96292d79d,2026-05-13T10:41:00.351000,192.168.3.145,CA,POST,/checkout,200,6527,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,-,False
693b3103-3d9b-4f50-9ecd-bb4460d3af1d,2026-05-13T10:42:00.787000,192.168.2.146,FR,DELETE,/products?page=6,200,38285,Mozilla/5.0 (compatible; Googlebot/2.1),https://google.com,True
80f115b7-683b-4aa8-bad1-464f2665cefc,2026-05-13T10:42:00.770000,10.0.0.82,GB,POST,/products?page=9,200,16240,curl/7.68.0,https://google.com,False
d0826fb2-6b66-400e-9f9e-5fc1efeae721,2026-05-13T10:42:00.729000,10.0.0.109,GB,DELETE,/home,200,35972,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://google.com,False
cf703e1c-dd5c-438d-ac59-705e11986e52,2026-05-13T10:42:00.601000,192.168.3.2,CA,GET,/logout,200,22273,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://google.com,False
53249fca-4110-4f9f-b614-9762ce4c8ab1,2026-05-13T10:42:00.883000,172.16.0.65,DE,GET,/cart,200,27521,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
5c1554a7-4833-4370-84cf-6028de70eaaf,2026-05-13T10:42:00.728000,192.168.3.116,CA,GET,/checkout,200,37846,Mozilla/5.0 (compatible; Googlebot/2.1),-,True
648f8246-ad79-4066-a996-279e068ab4c3,2026-05-13T10:43:00.614000,172.16.0.57,DE,GET,/api/products,200,11160,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,-,False
a21efa14-a567-4965-be79-8469c163acc0,2026-05-13T10:43:00.795000,10.0.0.90,GB,GET,/api/users?limit=50,400,1033,Mozilla/5.0 (compatible; Googlebot/2.1),-,True
371b14ac-2a33-466a-8e9d-b7f4a7bbcdf4,2026-05-13T10:43:00.314000,192.168.3.236,CA,POST,/home,200,17329,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,-,False
7e69b59f-a538-45a8-a127-8076c55236ec,2026-05-13T10:43:00.499000,192.168.2.227,FR,DELETE,/search,302,32382,curl/7.68.0,https://github.com,False
603d9326-3809-4834-83aa-937ed91ec80f,2026-05-13T10:43:00.990000,192.168.1.50,US,GET,/api/products,200,23807,Mozilla/5.0 (compatible; Googlebot/2.1),https://github.com,True
0c07bf58-4ac9-423c-9892-599185b43668,2026-05-13T10:43:00.205000,172.16.0.101,DE,GET,/products,200,11100,Mozilla/5.0 (compatible; Googlebot/2.1),https://github.com,True
a442744b-0c3d-4e2e-8ba6-275e0eb2e265,2026-05-13T10:44:00.911000,192.168.2.208,FR,GET,/checkout,201,16150,Mozilla/5.0 (compatible; Googlebot/2.1),https://google.com,True
a44bf00e-f7ac-467d-bc86-e5d03ef4cc6e,2026-05-13T10:44:00.980000,10.0.0.111,GB,POST,/api/products,200,38439,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://github.com,False
51194083-87a2-465e-98d0-9c4655f327ec,2026-05-13T10:44:00.199000,172.16.0.113,DE,GET,/api/orders,404,1555,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,-,False
b5942347-5f3d-4424-bfc1-c7e7b812a71a,2026-05-13T10:44:00.554000,10.0.0.208,GB,POST,/products,200,35886,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://github.com,False
defec58d-6441-4ffd-82c1-ed8d18934a7f,2026-05-13T10:44:00.389000,192.168.2.212,FR,GET,/api/orders,200,45532,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://google.com,False
bf64abfa-67ce-405b-8872-f94ead104ebb,2026-05-13T10:44:00.041000,192.168.1.218,US,GET,/logout,200,47765,curl/7.68.0,https://github.com,False
bad295dc-5e6a-4f15-9c6a-3446ed364601,2026-05-13T10:45:00.286000,10.0.0.2,GB,GET,/logout,200,37832,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
05d4ace9-e390-4fe9-bae2-66cee21a0c87,2026-05-13T10:45:00.709000,10.0.0.127,GB,GET,/home,200,21196,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
5e2a849f-b6f4-40e5-b7b9-8e80052a4052,2026-05-13T10:45:00.032000,10.1.0.45,JP,GET,/checkout,200,22534,Mozilla/5.0 (compatible; Googlebot/2.1),-,True
7f342996-da4f-445a-a266-ec8670ceabde,2026-05-13T10:45:00.043000,10.0.0.187,GB,POST,/cart,401,1506,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,-,False
cf6af7d0-885c-4d74-8574-4cd58987bcb3,2026-05-13T10:45:00.739000,192.168.1.179,US,POST,/home,200,25978,Mozilla/5.0 (compatible; Googlebot/2.1),https://github.com,True
67de64e6-b850-4aee-8b56-24025853eba2,2026-05-13T10:45:00.964000,10.0.0.106,GB,GET,/logout,302,32204,curl/7.68.0,-,False
b8221358-e7c9-4e3e-a089-3034ddb891e2,2026-05-13T10:46:00.968000,10.1.0.6,JP,GET,/products,200,46520,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,-,False
ed27e5f6-730b-4f53-8494-c12be5fa2e96,2026-05-13T10:46:00.774000,192.168.2.68,FR,GET,/products,200,1774,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://google.com,False
5b9100cb-dfa2-4aac-8a36-1326bc04145c,2026-05-13T10:46:00.084000,10.0.0.88,GB,GET,/api/orders,200,4776,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://github.com,False
b8833a31-ce12-488c-914a-7a864acd7754,2026-05-13T10:47:00.046000,192.168.2.252,FR,GET,/api/users?page=6&limit=25,200,45194,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://github.com,False
b54c0f09-45b2-411c-9ef2-77cf2315895f,2026-05-13T10:47:00.861000,10.1.0.20,JP,POST,/products?page=6,200,21403,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://google.com,False
a18eec72-abd3-4b91-a5b5-930708448e5f,2026-05-13T10:47:00.964000,10.0.0.118,GB,GET,/checkout,200,16201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
0a269122-44ee-4c2d-9c5a-cf4c80a67af1,2026-05-13T10:48:00.863000,192.168.2.84,FR,GET,/cart,200,22711,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,-,False
ee646dd7-73f4-4604-8688-5bf17550f280,2026-05-13T10:48:00.763000,192.168.3.168,CA,GET,/products,400,443,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://google.com,False
7965dc05-093d-4685-abba-7714bf6c2ce4,2026-05-13T10:48:00.374000,10.1.0.144,JP,GET,/home,201,48788,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://github.com,False
8a61d77d-422a-4435-8db6-34d5b4465739,2026-05-13T10:48:00.396000,10.0.0.10,GB,GET,/logout,200,16023,Mozilla/5.0 (compatible; Googlebot/2.1),https://google.com,True
d9f45038-5c8b-4b71-b176-683950b0b11f,2026-05-13T10:49:00.161000,172.16.0.251,DE,GET,/logout,200,36606,curl/7.68.0,https://google.com,False
bcb00f31-ca4d-4abf-b870-947b8f284cea,2026-05-13T10:49:00.291000,172.16.0.135,DE,GET,/logout,200,31732,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://google.com,False
00f04371-00c6-4451-8e5e-5e8b5b353a81,2026-05-13T10:49:00.148000,192.168.1.79,US,GET,/cart,404,842,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://google.com,False
811dfef1-193b-45d3-b058-66769ec971d1,2026-05-13T10:50:00.426000,192.168.1.66,US,GET,/api/orders?page=7,401,160,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,-,False
a73a89cf-b5a2-4bb4-86be-ac5850470e17,2026-05-13T10:50:00.288000,10.1.0.116,JP,GET,/logout,200,37955,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://github.com,False
1a25382d-6aee-4cfb-9336-79e024bb014e,2026-05-13T10:50:00.855000,10.1.0.199,JP,GET,/cart,404,1381,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,-,False
738d7893-9a63-4740-9b5e-e29acd23bd79,2026-05-13T10:50:00.159000,10.1.0.231,JP,POST,/checkout?page=8,200,32640,curl/7.68.0,https://github.com,False
40e84022-35ae-43b7-8d07-de73f2cef847,2026-05-13T10:50:00.427000,192.168.3.48,CA,GET,/api/products,200,34355,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,-,False
5f8f07f5-2ea0-4c39-9248-79c5ba533fdb,2026-05-13T10:50:00.342000,10.1.0.74,JP,POST,/checkout?limit=25,200,31607,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,-,False
85250113-cc83-486f-9e55-0a05e89843eb,2026-05-13T10:51:00.486000,172.16.0.171,DE,GET,/logout?limit=50,200,3223,Mozilla/5.0 (compatible; Googlebot/2.1),-,True
cca70eb8-7b2d-47a7-84b1-57d17adeedf9,2026-05-13T10:51:00.348000,10.1.0.170,JP,GET,/checkout,500,548,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://google.com,False
521ed736-8b89-4d5e-a1bb-8e72b63ace78,2026-05-13T10:51:00.718000,10.0.0.246,GB,GET,/checkout,200,23111,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://github.com,False
702e57aa-e896-40ad-b15e-bab3ce124c3f,2026-05-13T10:51:00.014000,192.168.3.121,CA,GET,/home,200,29910,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://google.com,False
671005ba-edb4-467e-94f8-5592e8c6c6b8,2026-05-13T10:51:00.330000,10.0.0.187,GB,GET,/api/products,200,37210,Mozilla/5.0 (compatible; Googlebot/2.1),https://google.com,True
03cc78d7-e2d2-4ca3-9944-ebfc6597bfb9,2026-05-13T10:51:00.040000,192.168.2.40,FR,POST,/login,200,42792,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,-,False
bcc731f0-a5ab-47fe-8221-9d41ab9e7ac5,2026-05-13T10:52:00.217000,192.168.2.187,FR,GET,/home,404,245,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://github.com,False
68fe40e6-fdf4-4c53-9e43-bee310cc4b1b,2026-05-13T10:52:00.650000,172.16.0.250,DE,GET,/login,200,25042,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,-,False
7528fb2e-7295-4cd4-8e04-7caee04cbafe,2026-05-13T10:52:00.742000,192.168.1.123,US,PUT,/api/products,200,3688,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,https://github.com,False
0a6b6ed7-ece9-421d-9b23-52d6f23f7e32,2026-05-13T10:53:00.532000,10.0.0.53,GB,GET,/api/orders,200,26790,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,-,False
6d70a2d7-8273-4eb2-b765-2b5bb1343f6e,2026-05-13T10:53:00.038000,10.0.0.135,GB,POST,/cart,200,17068,curl/7.68.0,https://github.com,False
d617b95e-1c9d-46f1-b707-c9b33b1eba67,2026-05-13T10:53:00.544000,10.1.0.223,JP,GET,/search,200,36989,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://google.com,False
bf501923-4071-41a8-bb72-13151a319571,2026-05-13T10:53:00.617000,192.168.2.154,FR,DELETE,/home,200,29028,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://github.com,False
905413cf-774e-471e-bbee-216028d690af,2026-05-13T10:53:00.784000,192.168.2.126,FR,GET,/login,200,44178,curl/7.68.0,-,False
3a6feb1c-cca0-40cc-84ff-98326d14b2e3,2026-05-13T10:54:00.867000,10.1.0.69,JP,GET,/home?page=7&limit=25,200,28030,Mozilla/5.0 (compatible; Googlebot/2.1),https://google.com,True
47a77de5-3cdf-4075-a217-e0a379fe9347,2026-05-13T10:54:00.609000,192.168.1.31,US,GET,/cart,200,2897,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
d50a5733-ca53-4b6d-86a8-1edc53352b01,2026-05-13T10:54:00.335000,10.0.0.177,GB,POST,/products,200,33276,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://github.com,False
be23f254-bfe3-4c9d-8c19-af63e2aa1b60,2026-05-13T10:54:00.295000,192.168.2.160,FR,GET,/api/products?page=7&limit=10,200,37013,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,-,False
66e7b227-406a-47f8-a322-1d80047837bf,2026-05-13T10:55:00.994000,192.168.1.4,US,GET,/home,404,422,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://github.com,False
df1f17f5-6a7a-430c-94fc-d3ffb5e1c5b8,2026-05-13T10:55:00.791000,172.16.0.87,DE,GET,/login,200,6295,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,-,False
399a6976-179a-412d-8c6c-20f88a18530d,2026-05-13T10:55:00.271000,192.168.2.16,FR,GET,/logout,200,28509,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://google.com,False
43680755-456e-410d-9207-67337b36a1c4,2026-05-13T10:56:00.972000,10.0.0.174,GB,GET,/logout,200,35292,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://google.com,False
9c0ac512-b6e0-4e60-a1e8-592d7ff0a329,2026-05-13T10:56:00.914000,172.16.0.101,DE,POST,/api/orders,200,8152,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://github.com,False
9bac662a-44d1-406d-b3ec-86b7bfae7b9a,2026-05-13T10:56:00.968000,192.168.2.124,FR,GET,/cart,200,18254,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,-,False
c321df2d-5989-45ef-8cbf-ed635183c20b,2026-05-13T10:56:00.081000,192.168.3.239,CA,GET,/logout,200,40681,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://google.com,False
60ced1a4-fff8-4c24-ac46-f560a7f72df3,2026-05-13T10:56:00.780000,192.168.1.247,US,GET,/products,500,1377,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://github.com,False
901f31f7-a1ba-4898-9bb5-d0987128cc10,2026-05-13T10:56:00.930000,192.168.1.244,US,DELETE,/search,200,7829,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,-,False
3ad79beb-9c79-45df-8dd8-4b7da27a6ea6,2026-05-13T10:57:00.581000,192.168.1.189,US,GET,/checkout,200,37633,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,-,False
719916c1-5e13-4a94-b433-55737df62801,2026-05-13T10:57:00.135000,192.168.3.87,CA,GET,/api/products,200,13817,curl/7.68.0,https://google.com,False
24d583ea-a7f7-44e7-aeb5-4ef0eca7a6e0,2026-05-13T10:57:00.203000,192.168.3.203,CA,GET,/home,200,37452,Mozilla/5.0 (compatible; Googlebot/2.1),-,True
a6677b0a-ffd9-46a2-b76c-10ea471863fa,2026-05-13T10:57:00.717000,192.168.2.116,FR,GET,/logout,200,15784,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://google.com,False
0780bab7-bdc1-46b8-ae1a-ff60746eb860,2026-05-13T10:58:00.893000,192.168.3.161,CA,GET,/products,200,40879,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,-,False
7c83fb01-ca99-4e96-93c9-0561f81ad1fb,2026-05-13T10:58:00.235000,172.16.0.78,DE,POST,/api/products,200,17233,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,-,False
a6168748-15c6-4cf6-8d53-0963356e1382,2026-05-13T10:58:00.243000,10.0.0.177,GB,GET,/api/products,404,437,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,-,False
c6270a6a-602e-48a0-89f6-5b5dfa75c179,2026-05-13T10:58:00.548000,192.168.1.155,US,GET,/api/products,200,20099,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1) Mobile/15E148,https://google.com,False
86b453b5-50b4-49c7-9b33-3c4265c8ebc4,2026-05-13T10:58:00.676000,10.0.0.60,GB,GET,/products?page=3,200,32189,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://google.com,False
c9ab47d2-6353-4f57-878c-18126dd85719,2026-05-13T10:59:00.007000,192.168.3.81,CA,GET,/search,200,38671,Mozilla/5.0 (Linux; Android 13) Chrome/120.0 Mobile,-,False
47bed885-3fd9-47ed-afff-1f2f880d838f,2026-05-13T10:59:00.591000,192.168.3.109,CA,PUT,/api/users,200,10300,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,https://github.com,False
c35c204c-14be-4f1f-aff5-4334fafd38ec,2026-05-13T10:59:00.754000,192.168.2.235,FR,POST,/checkout,401,1552,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,https://github.com,False
da2ac0a4-987c-4d10-9677-866fce0a96f9,2026-05-13T11:00:00.352000,192.168.2.48,FR,POST,/api/products,200,33286,curl/7.68.0,https://google.com,False
48cb0cab-4b08-4eff-a387-997678287f78,2026-05-13T11:00:00.304000,10.0.0.21,GB,GET,/checkout,200,25911,Mozilla/5.0 (compatible; Googlebot/2.1),https://google.com,True
